timestamp,CMSA-GAKH-01_0,CMSA-GAKH-01_180,CMSA-GAWW-11_120,CMSA-GAWW-11_300,CMSA-GAWW-12_115,CMSA-GAWW-12_295,CMSA-GAWW-13_120,CMSA-GAWW-13_300,CMSA-GAWW-14_40,CMSA-GAWW-14_220,CMSA-GAWW-15_30,CMSA-GAWW-15_210,CMSA-GAWW-16_30,CMSA-GAWW-16_210,CMSA-GAWW-17_40,CMSA-GAWW-17_220,CMSA-GAWW-19_115,CMSA-GAWW-19_295,CMSA-GAWW-20_120,CMSA-GAWW-20_300,CMSA-GAWW-21_120,CMSA-GAWW-21_300,CMSA-GAWW-23_109,CMSA-GAWW-23_289,GACM-04_50,GACM-04_230,GASA-01-A1_135,GASA-01-A1_315,GASA-01-A2_135,GASA-01-A2_315,GASA-01-B_135,GASA-01-B_315,GASA-01-C_135,GASA-01-C_315,GASA-02-01_135,GASA-02-01_315,GASA-02-02_135,GASA-02-02_315,GASA-03_105,GASA-03_285,GASA-04_135,GASA-04_315,GASA-05-O_135,GASA-05-O_315,GASA-05-W_135,GASA-05-W_315,GASA-06_95,GASA-06_275,GASA-06-B_95,GASA-06-B_275,GVCV-01_40,GVCV-01_220,GVCV-03_42,GVCV-03_222,GVCV-04_45,GVCV-04_225,GVCV-05-A_155,GVCV-05-A_335,GVCV-05-B_30,GVCV-05-B_210,GVCV-06_95,GVCV-06_275,GVCV-07_50,GVCV-07_230,GVCV-08_45,GVCV-08_225,GVCV-09_80,GVCV-09_260,GVCV-11_50,GVCV-11_230,GVCV-13_10,GVCV-13_190,GVCV-14_90,GVCV-14_270
2025-08-24 02:51:00,0.0,0.0,3.35,3.44,3.84,5.52,4.64,4.29,1.81,2.08,3.53,4.72,4.95,3.71,1.12,1.07,4.07,2.62,0.67,1.03,1.31,1.56,0.76,1.09,1.66,0.94,0.09,0.12,0.28,0.31,0.15,0.29,0.56,0.47,0.03,0.99,0.29,0.11,0.98,1.56,0.48,0.68,0.15,0.25,0.16,0.01,0.0,0.0,0.04,0.12,0.53,0.47,1.22,1.01,0.45,0.46,0.29,0.18,0.2,0.24,0.09,0.14,0.03,0.06,0.0,0.0,0.0,0.0,0.17,0.5,0.88,1.06,0.29,0.62
2025-08-24 02:54:00,0.0,0.0,3.12,3.19,3.5,5.22,4.33,4.0,1.7,2.01,3.21,4.34,4.67,3.45,1.02,0.98,3.78,2.46,0.53,0.87,1.2,1.44,0.72,1.03,1.52,0.84,0.06,0.08,0.2,0.23,0.12,0.23,0.5,0.45,0.01,0.8,0.18,0.06,0.85,1.36,0.42,0.6,0.11,0.21,0.12,0.0,0.0,0.0,0.0,0.1,0.48,0.45,1.16,0.97,0.4,0.42,0.25,0.13,0.18,0.23,0.08,0.13,0.02,0.04,0.0,0.0,0.0,0.0,0.14,0.44,0.85,1.01,0.26,0.56
2025-08-24 02:57:00,0.0,0.0,2.45,2.54,2.8,4.18,3.67,3.3,1.34,1.75,2.66,3.76,3.88,2.89,0.71,0.68,2.99,1.97,0.36,0.7,0.75,0.97,0.6,0.86,1.08,0.45,0.0,0.0,0.0,0.0,0.0,0.03,0.29,0.34,0.0,0.3,0.0,0.06,0.38,0.76,0.11,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.32,0.98,0.82,0.27,0.3,0.14,0.0,0.03,0.1,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.31,0.73,0.9,0.16,0.45
2025-08-24 03:00:00,0.0,0.0,2.62,2.73,3.06,4.39,3.91,3.53,1.44,1.8,2.91,4.06,4.09,3.08,0.79,0.75,3.2,2.1,0.49,0.83,0.88,1.1,0.64,0.9,1.2,0.51,0.0,0.0,0.02,0.02,0.01,0.05,0.35,0.36,0.0,0.48,0.0,0.07,0.5,0.92,0.15,0.32,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.39,0.34,1.03,0.85,0.3,0.33,0.17,0.03,0.04,0.11,0.04,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.35,0.73,0.94,0.18,0.5
2025-08-24 03:03:00,0.0,0.0,2.41,2.5,2.78,4.11,3.62,3.27,1.35,1.73,2.63,3.7,3.82,2.84,0.71,0.67,2.95,1.96,0.37,0.71,0.83,1.05,0.6,0.85,1.09,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.0,0.4,0.0,0.01,0.44,0.8,0.11,0.27,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.32,0.97,0.82,0.26,0.29,0.14,0.0,0.01,0.1,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.3,0.71,0.9,0.14,0.44
2025-08-24 03:06:00,0.0,0.0,1.97,2.04,2.23,3.51,2.98,2.69,1.12,1.55,2.04,2.96,3.23,2.34,0.53,0.52,2.42,1.63,0.17,0.48,0.62,0.82,0.5,0.71,0.86,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.28,0.0,0.1,0.0,0.0,0.24,0.48,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.86,0.76,0.18,0.21,0.07,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.67,0.83,0.09,0.33
2025-08-24 03:09:00,0.0,0.0,2.04,2.11,2.31,3.6,3.07,2.77,1.15,1.57,2.12,3.06,3.32,2.41,0.55,0.55,2.5,1.68,0.2,0.52,0.62,0.83,0.51,0.73,0.89,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.29,0.0,0.12,0.0,0.0,0.26,0.51,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.88,0.77,0.2,0.23,0.08,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.69,0.84,0.1,0.35
2025-08-24 03:12:00,0.0,0.0,2.11,2.19,2.41,3.7,3.17,2.86,1.18,1.6,2.22,3.18,3.42,2.5,0.58,0.57,2.59,1.73,0.24,0.56,0.64,0.84,0.53,0.75,0.93,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.3,0.0,0.15,0.0,0.02,0.28,0.55,0.05,0.17,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.27,0.9,0.78,0.21,0.25,0.09,0.0,0.0,0.09,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.7,0.86,0.12,0.37
2025-08-24 03:15:00,0.0,0.0,2.8,2.9,3.23,4.71,3.96,3.67,1.57,1.87,2.94,4.01,4.24,3.16,0.91,0.87,3.42,2.24,0.5,0.85,1.13,1.37,0.67,0.95,1.38,0.7,0.02,0.04,0.13,0.11,0.08,0.13,0.43,0.4,0.0,0.75,0.13,0.02,0.78,1.18,0.32,0.5,0.08,0.17,0.1,0.0,0.0,0.0,0.0,0.08,0.43,0.4,1.08,0.93,0.35,0.37,0.23,0.08,0.11,0.19,0.06,0.1,0.01,0.04,0.0,0.0,0.0,0.0,0.09,0.39,0.8,0.99,0.2,0.51
2025-08-24 03:18:00,0.0,0.0,2.52,2.58,2.81,4.36,3.59,3.3,1.41,1.79,2.54,3.54,3.92,2.85,0.77,0.76,3.07,2.03,0.31,0.64,0.91,1.13,0.61,0.87,1.19,0.59,0.0,0.0,0.02,0.04,0.03,0.09,0.34,0.37,0.0,0.41,0.0,0.01,0.55,0.89,0.24,0.38,0.01,0.11,0.03,0.0,0.0,0.0,0.0,0.02,0.37,0.36,1.01,0.87,0.3,0.32,0.17,0.02,0.1,0.17,0.04,0.09,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.32,0.78,0.92,0.17,0.44
2025-08-24 03:21:00,0.0,0.0,2.81,2.9,3.22,4.72,3.97,3.66,1.56,1.87,2.93,4.01,4.26,3.17,0.91,0.87,3.42,2.24,0.5,0.84,1.09,1.33,0.67,0.95,1.37,0.7,0.01,0.03,0.12,0.12,0.08,0.14,0.43,0.4,0.0,0.69,0.12,0.04,0.74,1.15,0.32,0.49,0.07,0.17,0.1,0.0,0.0,0.0,0.0,0.06,0.43,0.4,1.09,0.93,0.35,0.37,0.22,0.08,0.11,0.19,0.06,0.1,0.01,0.03,0.0,0.0,0.0,0.0,0.1,0.39,0.8,0.99,0.21,0.52
2025-08-24 03:24:00,0.0,0.0,3.05,3.16,3.56,5.04,4.29,3.97,1.68,1.94,3.26,4.4,4.55,3.44,1.01,0.96,3.71,2.41,0.64,0.99,1.2,1.44,0.71,1.01,1.51,0.79,0.04,0.07,0.2,0.2,0.11,0.2,0.5,0.43,0.02,0.88,0.22,0.09,0.86,1.34,0.37,0.57,0.12,0.22,0.14,0.0,0.0,0.0,0.03,0.08,0.47,0.42,1.15,0.96,0.4,0.41,0.26,0.13,0.14,0.2,0.08,0.12,0.02,0.05,0.0,0.0,0.0,0.0,0.13,0.45,0.83,1.04,0.25,0.58
2025-08-24 03:27:00,0.0,0.0,2.77,2.86,3.17,4.67,3.96,3.63,1.52,1.86,2.92,4.02,4.24,3.15,0.87,0.84,3.37,2.21,0.47,0.82,1.0,1.23,0.66,0.94,1.32,0.66,0.0,0.0,0.09,0.11,0.06,0.13,0.41,0.4,0.0,0.58,0.07,0.07,0.64,1.07,0.27,0.44,0.05,0.14,0.07,0.0,0.0,0.0,0.0,0.02,0.42,0.38,1.08,0.9,0.34,0.36,0.2,0.07,0.1,0.17,0.06,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.09,0.38,0.79,0.97,0.21,0.51
2025-08-24 03:30:00,0.0,0.0,2.06,2.1,2.23,3.72,3.03,2.75,1.18,1.64,2.0,2.89,3.36,2.35,0.57,0.57,2.52,1.71,0.09,0.4,0.73,0.95,0.51,0.74,0.92,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.17,0.0,0.0,0.34,0.57,0.11,0.22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.3,0.87,0.79,0.2,0.22,0.09,0.0,0.02,0.14,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.71,0.82,0.09,0.31
2025-08-24 03:33:00,0.0,0.0,2.88,2.98,3.32,4.81,4.11,3.77,1.58,1.89,3.07,4.19,4.37,3.28,0.92,0.88,3.51,2.28,0.54,0.88,1.05,1.28,0.68,0.97,1.38,0.7,0.0,0.02,0.12,0.14,0.07,0.16,0.44,0.41,0.0,0.66,0.11,0.09,0.7,1.15,0.3,0.47,0.07,0.17,0.09,0.0,0.0,0.0,0.0,0.04,0.44,0.39,1.11,0.92,0.36,0.38,0.22,0.09,0.12,0.17,0.06,0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.1,0.41,0.8,0.99,0.23,0.54
2025-08-24 03:36:00,0.0,0.0,2.94,3.06,3.47,4.84,4.25,3.88,1.6,1.89,3.26,4.44,4.45,3.4,0.94,0.89,3.58,2.32,0.65,1.0,1.05,1.27,0.7,0.98,1.41,0.68,0.0,0.01,0.14,0.14,0.07,0.16,0.45,0.41,0.0,0.72,0.14,0.13,0.7,1.19,0.27,0.46,0.08,0.17,0.11,0.0,0.0,0.0,0.0,0.02,0.45,0.38,1.12,0.92,0.37,0.39,0.23,0.1,0.1,0.15,0.06,0.1,0.01,0.04,0.0,0.0,0.0,0.0,0.11,0.43,0.79,1.01,0.24,0.58
2025-08-24 03:39:00,0.0,0.0,2.67,2.77,3.09,4.48,3.88,3.54,1.47,1.81,2.88,3.99,4.12,3.09,0.82,0.79,3.25,2.13,0.48,0.83,0.93,1.15,0.64,0.91,1.25,0.58,0.0,0.0,0.05,0.06,0.03,0.09,0.38,0.38,0.0,0.52,0.03,0.07,0.57,0.98,0.21,0.37,0.02,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.36,1.05,0.88,0.32,0.35,0.19,0.05,0.07,0.14,0.05,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.07,0.37,0.76,0.96,0.19,0.51
2025-08-24 03:42:00,0.0,0.0,2.68,2.78,3.12,4.49,3.9,3.56,1.48,1.81,2.9,4.01,4.13,3.1,0.83,0.79,3.27,2.14,0.5,0.84,0.95,1.17,0.65,0.92,1.26,0.58,0.0,0.0,0.06,0.06,0.04,0.09,0.38,0.38,0.0,0.55,0.04,0.07,0.59,1.0,0.22,0.38,0.03,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.4,0.36,1.05,0.88,0.32,0.35,0.19,0.05,0.07,0.14,0.05,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.07,0.37,0.77,0.96,0.19,0.51
2025-08-24 03:45:00,0.0,0.0,3.86,4.01,4.6,6.1,5.52,5.03,2.01,2.22,4.46,5.93,5.63,4.4,1.29,1.19,4.68,2.96,1.03,1.4,1.4,1.65,0.87,1.23,1.87,0.98,0.08,0.14,0.37,0.4,0.17,0.34,0.66,0.51,0.04,1.29,0.4,0.23,1.08,1.89,0.46,0.73,0.19,0.29,0.2,0.03,0.0,0.0,0.09,0.09,0.61,0.5,1.33,1.03,0.51,0.53,0.35,0.26,0.19,0.19,0.11,0.15,0.04,0.08,0.0,0.0,0.0,0.0,0.22,0.61,0.87,1.12,0.34,0.77
2025-08-24 03:48:00,0.0,0.0,3.86,4.02,4.62,6.11,5.53,5.04,2.02,2.22,4.48,5.94,5.63,4.4,1.3,1.19,4.69,2.96,1.04,1.41,1.43,1.68,0.87,1.23,1.88,0.99,0.08,0.14,0.38,0.4,0.17,0.34,0.67,0.51,0.04,1.34,0.41,0.22,1.1,1.91,0.46,0.74,0.19,0.29,0.2,0.03,0.0,0.0,0.11,0.1,0.61,0.5,1.33,1.04,0.51,0.53,0.35,0.26,0.18,0.2,0.11,0.15,0.05,0.08,0.0,0.0,0.0,0.0,0.21,0.61,0.87,1.13,0.34,0.77
2025-08-24 03:51:00,0.0,0.0,3.49,3.63,4.11,5.64,5.04,4.59,1.86,2.12,3.96,5.31,5.19,3.98,1.15,1.07,4.25,2.72,0.82,1.19,1.31,1.56,0.8,1.14,1.68,0.86,0.05,0.1,0.27,0.28,0.13,0.25,0.57,0.47,0.01,1.09,0.27,0.14,0.95,1.63,0.39,0.64,0.13,0.23,0.15,0.0,0.0,0.0,0.06,0.08,0.55,0.47,1.24,0.99,0.45,0.47,0.3,0.19,0.15,0.18,0.09,0.13,0.03,0.06,0.0,0.0,0.0,0.0,0.16,0.53,0.83,1.07,0.28,0.68
2025-08-24 03:54:00,0.0,0.0,3.09,3.19,3.53,5.12,4.49,4.07,1.67,2.01,3.38,4.63,4.71,3.53,0.98,0.93,3.76,2.44,0.57,0.92,1.1,1.34,0.73,1.04,1.45,0.71,0.0,0.03,0.14,0.17,0.08,0.17,0.46,0.42,0.0,0.73,0.1,0.08,0.73,1.28,0.3,0.5,0.06,0.16,0.07,0.0,0.0,0.0,0.0,0.04,0.48,0.43,1.14,0.93,0.38,0.41,0.24,0.11,0.12,0.17,0.07,0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.11,0.43,0.8,0.99,0.23,0.58
2025-08-24 03:57:00,0.0,0.0,3.91,3.99,4.31,6.34,6.04,5.21,1.97,2.45,4.62,6.36,6.06,4.55,1.16,1.09,4.74,3.03,0.66,1.04,1.13,1.39,0.88,1.29,1.63,0.76,0.0,0.03,0.18,0.28,0.08,0.24,0.52,0.48,0.0,0.8,0.04,0.15,0.69,1.64,0.28,0.54,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,1.29,0.95,0.43,0.49,0.27,0.16,0.16,0.16,0.08,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.13,0.5,0.81,0.95,0.28,0.72
2025-08-24 04:00:00,0.0,0.0,4.13,4.23,4.63,6.62,6.36,5.51,2.08,2.51,4.96,6.78,6.32,4.8,1.26,1.16,5.01,3.18,0.79,1.17,1.26,1.53,0.92,1.35,1.76,0.83,0.01,0.07,0.25,0.33,0.11,0.28,0.58,0.5,0.0,1.02,0.12,0.17,0.83,1.86,0.32,0.62,0.05,0.15,0.03,0.0,0.0,0.0,0.0,0.03,0.64,0.53,1.33,0.98,0.47,0.52,0.31,0.2,0.17,0.17,0.1,0.15,0.01,0.04,0.0,0.0,0.0,0.0,0.16,0.55,0.82,0.99,0.3,0.77
2025-08-24 04:03:00,0.0,0.0,4.21,4.32,4.75,6.72,6.48,5.62,2.12,2.53,5.09,6.93,6.42,4.89,1.29,1.19,5.12,3.24,0.83,1.22,1.31,1.58,0.93,1.37,1.8,0.85,0.03,0.08,0.27,0.35,0.12,0.29,0.6,0.51,0.0,1.11,0.15,0.17,0.87,1.94,0.34,0.65,0.07,0.16,0.05,0.0,0.0,0.0,0.01,0.04,0.65,0.54,1.35,0.99,0.48,0.53,0.32,0.22,0.17,0.17,0.1,0.15,0.01,0.05,0.0,0.0,0.0,0.0,0.17,0.57,0.82,1.01,0.31,0.79
2025-08-24 04:06:00,0.0,0.0,4.3,4.44,4.92,6.8,6.69,5.78,2.16,2.54,5.34,7.25,6.54,5.04,1.32,1.2,5.23,3.3,0.93,1.32,1.34,1.61,0.95,1.39,1.84,0.84,0.02,0.08,0.29,0.35,0.12,0.28,0.62,0.51,0.0,1.2,0.18,0.19,0.9,2.01,0.32,0.65,0.07,0.17,0.06,0.0,0.0,0.0,0.03,0.04,0.67,0.54,1.37,0.99,0.48,0.54,0.33,0.23,0.16,0.16,0.1,0.15,0.01,0.05,0.0,0.0,0.0,0.0,0.17,0.59,0.81,1.02,0.31,0.82
2025-08-24 04:09:00,0.0,0.0,3.81,3.89,4.19,6.18,5.96,5.1,1.91,2.42,4.53,6.29,5.95,4.47,1.11,1.04,4.62,2.96,0.62,1.0,1.04,1.29,0.86,1.27,1.55,0.69,0.0,0.0,0.13,0.24,0.06,0.22,0.49,0.47,0.0,0.69,0.0,0.16,0.6,1.52,0.22,0.48,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.49,1.26,0.92,0.41,0.47,0.25,0.14,0.14,0.14,0.08,0.13,0.0,0.01,0.0,0.0,0.0,0.0,0.11,0.48,0.79,0.93,0.27,0.7
2025-08-24 04:12:00,0.0,0.0,3.65,3.73,4.0,5.98,5.74,4.91,1.85,2.37,4.32,6.02,5.75,4.29,1.06,0.99,4.44,2.86,0.56,0.93,1.02,1.27,0.83,1.23,1.49,0.65,0.0,0.0,0.1,0.19,0.05,0.18,0.46,0.45,0.0,0.65,0.0,0.12,0.57,1.44,0.2,0.45,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.48,1.22,0.91,0.38,0.44,0.23,0.11,0.12,0.14,0.07,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.09,0.45,0.77,0.91,0.25,0.67
2025-08-24 04:15:00,0.0,0.0,3.36,3.41,3.6,5.6,5.31,4.52,1.71,2.29,3.88,5.47,5.38,3.95,0.94,0.89,4.08,2.66,0.4,0.76,0.89,1.14,0.78,1.16,1.33,0.56,0.0,0.0,0.02,0.12,0.01,0.12,0.38,0.42,0.0,0.44,0.0,0.08,0.44,1.21,0.15,0.36,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.45,1.15,0.87,0.34,0.4,0.19,0.06,0.1,0.13,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.39,0.75,0.86,0.21,0.59
2025-08-24 04:18:00,0.0,0.0,3.83,3.91,4.22,6.21,5.99,5.13,1.92,2.42,4.57,6.33,5.97,4.49,1.12,1.04,4.65,2.97,0.64,1.01,1.07,1.32,0.86,1.27,1.57,0.7,0.0,0.0,0.14,0.24,0.06,0.21,0.5,0.47,0.0,0.73,0.0,0.16,0.62,1.55,0.23,0.49,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.49,1.26,0.93,0.41,0.47,0.25,0.14,0.14,0.14,0.08,0.13,0.0,0.02,0.0,0.0,0.0,0.0,0.12,0.49,0.79,0.93,0.27,0.71
2025-08-24 04:21:00,0.0,0.0,3.41,3.48,3.69,5.66,5.39,4.61,1.75,2.31,3.98,5.58,5.44,4.01,0.97,0.91,4.15,2.7,0.45,0.81,0.97,1.22,0.79,1.17,1.37,0.58,0.0,0.0,0.05,0.12,0.02,0.12,0.4,0.43,0.0,0.55,0.0,0.06,0.51,1.29,0.16,0.4,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.46,1.17,0.88,0.35,0.41,0.2,0.07,0.1,0.13,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.4,0.75,0.88,0.21,0.61
2025-08-24 04:24:00,0.0,0.0,3.21,3.26,3.42,5.4,5.1,4.35,1.65,2.25,3.68,5.22,5.19,3.78,0.89,0.85,3.91,2.56,0.34,0.69,0.86,1.1,0.75,1.12,1.26,0.51,0.0,0.0,0.0,0.08,0.0,0.09,0.35,0.4,0.0,0.39,0.0,0.04,0.41,1.12,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.44,1.12,0.85,0.32,0.38,0.17,0.03,0.09,0.12,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.36,0.74,0.84,0.19,0.56
2025-08-24 04:27:00,0.0,0.0,3.76,3.87,4.25,6.08,5.71,4.99,1.91,2.33,4.42,6.05,5.76,4.38,1.14,1.07,4.57,2.91,0.72,1.1,1.12,1.37,0.85,1.24,1.62,0.77,0.0,0.03,0.2,0.28,0.09,0.25,0.54,0.48,0.0,0.82,0.09,0.19,0.72,1.58,0.29,0.54,0.05,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.58,0.48,1.27,0.95,0.44,0.48,0.27,0.17,0.16,0.16,0.08,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.14,0.51,0.82,0.99,0.29,0.72
2025-08-24 04:30:00,0.0,0.0,2.97,3.03,3.21,5.04,4.6,4.0,1.57,2.1,3.3,4.66,4.76,3.47,0.84,0.81,3.62,2.38,0.32,0.67,0.88,1.12,0.7,1.04,1.23,0.52,0.0,0.0,0.0,0.05,0.0,0.07,0.34,0.39,0.0,0.4,0.0,0.02,0.44,1.04,0.15,0.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.41,1.08,0.85,0.3,0.35,0.17,0.02,0.08,0.13,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.34,0.74,0.86,0.18,0.52
2025-08-24 04:33:00,0.0,0.0,3.22,3.29,3.52,5.37,4.95,4.3,1.67,2.17,3.64,5.08,5.08,3.75,0.93,0.89,3.91,2.55,0.44,0.8,0.93,1.17,0.75,1.1,1.34,0.6,0.0,0.0,0.05,0.13,0.03,0.14,0.4,0.42,0.0,0.49,0.0,0.08,0.51,1.19,0.19,0.39,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.43,1.14,0.88,0.35,0.4,0.2,0.07,0.11,0.14,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.39,0.77,0.9,0.22,0.58
2025-08-24 04:36:00,0.0,0.0,2.99,3.08,3.36,4.96,4.71,4.08,1.56,2.05,3.51,4.94,4.77,3.58,0.85,0.8,3.64,2.38,0.47,0.82,0.84,1.06,0.72,1.04,1.23,0.47,0.0,0.0,0.0,0.04,0.0,0.06,0.35,0.38,0.0,0.43,0.0,0.09,0.41,1.03,0.09,0.3,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.38,1.09,0.84,0.31,0.36,0.17,0.04,0.04,0.09,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.37,0.72,0.89,0.19,0.56
2025-08-24 04:39:00,0.0,0.0,2.75,2.84,3.07,4.64,4.38,3.8,1.48,1.98,3.2,4.54,4.46,3.3,0.77,0.72,3.37,2.22,0.36,0.71,0.82,1.04,0.67,0.98,1.13,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.0,0.38,0.0,0.01,0.38,0.92,0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.36,1.03,0.81,0.27,0.32,0.15,0.0,0.01,0.08,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.86,0.14,0.5
2025-08-24 04:42:00,0.0,0.0,2.72,2.8,3.02,4.6,4.32,3.74,1.45,1.97,3.14,4.47,4.41,3.26,0.75,0.71,3.32,2.19,0.34,0.68,0.78,1.01,0.66,0.97,1.11,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.35,0.0,0.34,0.0,0.01,0.35,0.88,0.05,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.36,1.02,0.81,0.26,0.31,0.14,0.0,0.01,0.08,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.69,0.84,0.14,0.49
2025-08-24 04:45:00,0.0,0.0,2.83,2.88,3.01,4.88,4.4,3.82,1.53,2.08,3.09,4.37,4.59,3.28,0.8,0.77,3.45,2.3,0.23,0.57,0.91,1.15,0.68,1.0,1.17,0.48,0.0,0.0,0.0,0.0,0.0,0.03,0.3,0.37,0.0,0.4,0.0,0.0,0.45,1.0,0.14,0.33,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,1.04,0.84,0.28,0.32,0.16,0.0,0.07,0.14,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.3,0.72,0.83,0.14,0.47
2025-08-24 04:48:00,0.0,0.0,3.29,3.37,3.62,5.47,5.04,4.41,1.75,2.21,3.73,5.16,5.15,3.8,0.99,0.92,4.0,2.62,0.47,0.83,1.12,1.37,0.76,1.12,1.43,0.63,0.0,0.01,0.09,0.12,0.05,0.12,0.42,0.42,0.0,0.74,0.0,0.01,0.67,1.36,0.23,0.47,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.03,0.5,0.46,1.16,0.91,0.35,0.4,0.23,0.08,0.1,0.16,0.06,0.11,0.0,0.01,0.0,0.0,0.0,0.0,0.07,0.4,0.76,0.92,0.2,0.58
2025-08-24 04:51:00,0.0,0.0,3.6,3.72,4.09,5.87,5.49,4.85,1.92,2.29,4.22,5.74,5.52,4.15,1.14,1.04,4.4,2.85,0.67,1.04,1.36,1.63,0.82,1.21,1.63,0.73,0.03,0.07,0.2,0.19,0.1,0.16,0.51,0.46,0.0,1.14,0.13,0.02,0.9,1.7,0.3,0.6,0.05,0.15,0.05,0.0,0.0,0.0,0.05,0.09,0.56,0.49,1.23,0.96,0.4,0.44,0.29,0.14,0.11,0.17,0.08,0.13,0.01,0.05,0.0,0.0,0.0,0.0,0.11,0.47,0.77,0.99,0.23,0.66
2025-08-24 04:54:00,0.0,0.0,3.71,3.83,4.2,6.02,5.64,4.96,1.95,2.33,4.35,5.92,5.68,4.29,1.16,1.07,4.52,2.91,0.7,1.08,1.3,1.57,0.84,1.23,1.66,0.77,0.03,0.07,0.21,0.24,0.1,0.2,0.53,0.47,0.0,1.05,0.13,0.08,0.87,1.7,0.32,0.6,0.05,0.15,0.05,0.0,0.0,0.0,0.02,0.07,0.58,0.5,1.26,0.97,0.43,0.47,0.29,0.16,0.13,0.17,0.08,0.13,0.01,0.04,0.0,0.0,0.0,0.0,0.13,0.5,0.8,1.0,0.26,0.69
